line_id,count,target,shift
Floor-3-Wing-South-Line-1,648,800,C
Floor-2-Wing-South-Line-2,1586,2000,A
Floor-3-Wing-South-Line-4,448,500,A
Floor-3-Wing-South-Line-2,625,800,C
Floor-5-Wing-North-Line-3,1684,2000,B
Floor-5-Wing-North-Line-1,1248,1500,B
Floor-4-Wing-North-Line-5,1623,2000,C
Floor-1-Wing-North-Line-4,403,500,A
Floor-5-Wing-North-Line-2,1971,2000,C
Floor-3-Wing-South-Line-5,1994,2000,B
Floor-2-Wing-North-Line-1,475,500,C
Floor-1-Wing-North-Line-5,1091,1200,B
Floor-2-Wing-South-Line-4,1157,1200,C
Floor-3-Wing-North-Line-3,1631,2000,A
Floor-5-Wing-North-Line-2,1476,1500,A
Floor-4-Wing-South-Line-5,993,1200,C
Floor-4-Wing-South-Line-2,1448,1500,A
Floor-4-Wing-North-Line-5,1393,1500,B
Floor-2-Wing-South-Line-5,500,500,B
Floor-5-Wing-North-Line-2,463,500,C
Floor-2-Wing-North-Line-1,1181,1200,C
Floor-4-Wing-North-Line-3,1656,2000,A
Floor-3-Wing-South-Line-2,648,800,B
Floor-5-Wing-North-Line-3,784,800,B
Floor-5-Wing-South-Line-1,1416,1500,A
Floor-5-Wing-South-Line-2,1322,1500,A
Floor-1-Wing-South-Line-5,1266,1500,C
Floor-4-Wing-North-Line-2,424,500,C
Floor-5-Wing-North-Line-4,412,500,C
Floor-1-Wing-South-Line-1,1144,1200,C
Floor-3-Wing-South-Line-1,1520,1500,A
Floor-2-Wing-North-Line-1,1930,2000,B
Floor-4-Wing-South-Line-4,1801,2000,B
Floor-3-Wing-North-Line-2,1005,1200,A
Floor-4-Wing-North-Line-1,1072,1200,A
Floor-1-Wing-South-Line-5,1922,2000,A
Floor-2-Wing-South-Line-5,448,500,B
Floor-2-Wing-North-Line-5,1786,2000,B
Floor-2-Wing-North-Line-2,446,500,A
Floor-1-Wing-South-Line-5,681,800,B
Floor-2-Wing-South-Line-4,718,800,A
Floor-3-Wing-North-Line-3,1216,1500,B
Floor-2-Wing-North-Line-5,426,500,B
Floor-2-Wing-North-Line-2,1702,2000,C
Floor-5-Wing-North-Line-2,964,1200,A
Floor-5-Wing-South-Line-5,497,500,B
Floor-2-Wing-North-Line-2,749,800,B
Floor-3-Wing-South-Line-3,639,800,B
Floor-4-Wing-North-Line-2,394,500,B
Floor-2-Wing-South-Line-5,469,500,C
Floor-2-Wing-North-Line-3,1750,2000,B
Floor-5-Wing-North-Line-3,498,500,A
Floor-1-Wing-North-Line-4,1315,1500,C
Floor-2-Wing-South-Line-5,1031,1200,C
Floor-3-Wing-North-Line-1,1834,2000,C
Floor-4-Wing-South-Line-1,1290,1500,B
Floor-2-Wing-South-Line-1,391,500,C
Floor-2-Wing-North-Line-3,780,800,B
Floor-2-Wing-North-Line-5,1087,1200,A
Floor-2-Wing-South-Line-3,1664,2000,C
Floor-5-Wing-South-Line-1,1917,2000,B
Floor-3-Wing-South-Line-1,1432,1500,C
Floor-4-Wing-North-Line-1,441,500,A
Floor-1-Wing-South-Line-4,1172,1500,A
Floor-4-Wing-South-Line-5,965,1200,B
Floor-4-Wing-North-Line-5,424,500,B
Floor-4-Wing-North-Line-3,1189,1200,C
Floor-3-Wing-South-Line-4,811,800,B
Floor-3-Wing-South-Line-4,979,1200,B
Floor-1-Wing-North-Line-1,1196,1500,C
Floor-2-Wing-North-Line-2,1095,1200,C
Floor-1-Wing-North-Line-5,435,500,B
Floor-5-Wing-North-Line-5,663,800,B
Floor-1-Wing-South-Line-4,1577,2000,A
Floor-1-Wing-South-Line-3,2011,2000,B
Floor-4-Wing-South-Line-2,783,800,A
Floor-5-Wing-North-Line-3,1812,2000,A
Floor-1-Wing-South-Line-5,1089,1200,C
Floor-3-Wing-South-Line-4,970,1200,A
Floor-5-Wing-South-Line-2,486,500,C
Floor-2-Wing-South-Line-1,1452,1500,C
Floor-1-Wing-North-Line-1,1273,1500,B
Floor-5-Wing-North-Line-5,1733,2000,B
Floor-2-Wing-North-Line-3,688,800,B
Floor-1-Wing-South-Line-1,1302,1500,A
Floor-1-Wing-South-Line-2,786,800,C
Floor-2-Wing-South-Line-3,796,800,C
Floor-4-Wing-North-Line-1,1357,1500,B
Floor-4-Wing-North-Line-3,1470,1500,A
Floor-4-Wing-North-Line-3,1318,1500,B
Floor-3-Wing-South-Line-5,400,500,B
Floor-4-Wing-North-Line-1,1199,1200,B
Floor-1-Wing-North-Line-5,472,500,C
Floor-2-Wing-North-Line-3,478,500,B
Floor-4-Wing-South-Line-1,1434,1500,B
Floor-5-Wing-North-Line-4,1502,1500,B
Floor-3-Wing-North-Line-1,1696,2000,C
Floor-3-Wing-North-Line-4,443,500,B
Floor-1-Wing-South-Line-3,1499,1500,A
Floor-4-Wing-North-Line-5,1111,1200,B
Floor-5-Wing-North-Line-3,1258,1500,B
Floor-5-Wing-North-Line-5,722,800,B
Floor-2-Wing-South-Line-4,737,800,C
Floor-3-Wing-North-Line-1,1464,1500,B
Floor-3-Wing-South-Line-1,1647,2000,C
Floor-2-Wing-North-Line-4,1614,2000,B
Floor-1-Wing-North-Line-1,785,800,A
Floor-3-Wing-South-Line-3,1629,2000,B
Floor-4-Wing-South-Line-5,686,800,B
Floor-5-Wing-South-Line-1,1273,1500,B
Floor-4-Wing-South-Line-5,633,800,A
Floor-1-Wing-South-Line-2,465,500,C
Floor-2-Wing-South-Line-3,505,500,A
Floor-1-Wing-South-Line-3,1412,1500,B
Floor-2-Wing-North-Line-3,461,500,A
Floor-4-Wing-South-Line-1,693,800,A
Floor-2-Wing-South-Line-3,406,500,A
Floor-2-Wing-North-Line-5,1249,1500,C
Floor-1-Wing-South-Line-1,1560,2000,A
Floor-3-Wing-North-Line-4,941,1200,B
Floor-4-Wing-South-Line-3,478,500,B
Floor-3-Wing-South-Line-3,1157,1200,C
Floor-4-Wing-South-Line-5,1395,1500,C
Floor-1-Wing-North-Line-5,739,800,B
Floor-2-Wing-South-Line-3,1846,2000,B
Floor-3-Wing-North-Line-4,973,1200,A
Floor-4-Wing-North-Line-4,486,500,C
Floor-1-Wing-North-Line-3,1212,1200,B
Floor-2-Wing-South-Line-4,1216,1500,B
Floor-4-Wing-North-Line-1,1104,1200,C
Floor-1-Wing-North-Line-1,1171,1200,A
Floor-4-Wing-North-Line-1,1663,2000,C
Floor-3-Wing-South-Line-2,1217,1200,A
Floor-2-Wing-North-Line-3,1349,1500,B
Floor-4-Wing-North-Line-2,702,800,C
Floor-2-Wing-North-Line-4,392,500,B
Floor-2-Wing-North-Line-4,1515,1500,C
Floor-2-Wing-South-Line-5,956,1200,A
Floor-1-Wing-North-Line-3,735,800,C
Floor-1-Wing-South-Line-5,1269,1500,C
Floor-3-Wing-North-Line-5,658,800,B
Floor-3-Wing-North-Line-1,726,800,A
Floor-1-Wing-South-Line-1,809,800,A
Floor-3-Wing-North-Line-3,1008,1200,A
Floor-1-Wing-South-Line-5,689,800,C
Floor-1-Wing-North-Line-3,779,800,A
Floor-5-Wing-North-Line-1,723,800,C
Floor-2-Wing-North-Line-5,492,500,B
Floor-3-Wing-North-Line-1,1259,1500,B
Floor-4-Wing-South-Line-5,1112,1200,C
Floor-2-Wing-South-Line-3,798,800,C
Floor-5-Wing-South-Line-1,420,500,A
Floor-4-Wing-South-Line-5,1087,1200,C
Floor-1-Wing-North-Line-5,419,500,B
Floor-2-Wing-North-Line-4,1348,1500,A
Floor-1-Wing-South-Line-5,1168,1200,B
Floor-5-Wing-North-Line-1,959,1200,B
Floor-1-Wing-North-Line-3,986,1200,A
Floor-5-Wing-North-Line-2,1026,1200,B
Floor-1-Wing-South-Line-4,414,500,B
Floor-1-Wing-South-Line-5,467,500,A
Floor-1-Wing-North-Line-2,1957,2000,C
Floor-2-Wing-North-Line-2,746,800,B
Floor-5-Wing-South-Line-3,1480,1500,A
Floor-5-Wing-North-Line-5,1700,2000,A
Floor-5-Wing-North-Line-1,1314,1500,B
Floor-4-Wing-South-Line-4,1647,2000,B
Floor-3-Wing-North-Line-1,1439,1500,B
Floor-1-Wing-North-Line-5,739,800,C
Floor-1-Wing-North-Line-4,1371,1500,A
Floor-3-Wing-South-Line-4,1170,1200,A
Floor-1-Wing-North-Line-4,795,800,C
Floor-5-Wing-South-Line-3,1467,1500,C
Floor-2-Wing-South-Line-5,1270,1500,C
Floor-4-Wing-North-Line-5,435,500,B
Floor-2-Wing-North-Line-5,1890,2000,A
Floor-1-Wing-South-Line-5,446,500,B
Floor-3-Wing-South-Line-4,1452,1500,C
Floor-1-Wing-North-Line-1,750,800,B
Floor-4-Wing-South-Line-2,1426,1500,B
Floor-1-Wing-North-Line-5,1720,2000,B
Floor-5-Wing-South-Line-4,954,1200,A
Floor-2-Wing-South-Line-4,1206,1200,C
Floor-4-Wing-South-Line-5,738,800,B
Floor-5-Wing-North-Line-3,1158,1200,A
Floor-3-Wing-South-Line-4,1311,1500,A
Floor-2-Wing-South-Line-5,1348,1500,A
Floor-2-Wing-South-Line-3,1040,1200,A
Floor-2-Wing-South-Line-5,1283,1500,C
Floor-1-Wing-South-Line-4,1118,1200,B
Floor-2-Wing-North-Line-4,1509,1500,C
Floor-5-Wing-South-Line-4,1149,1200,B
Floor-1-Wing-South-Line-5,1409,1500,A
Floor-1-Wing-South-Line-3,1172,1500,B
Floor-4-Wing-South-Line-2,454,500,B
Floor-1-Wing-North-Line-1,1219,1200,B
Floor-3-Wing-South-Line-3,689,800,B
Floor-5-Wing-North-Line-1,479,500,B
Floor-3-Wing-North-Line-5,1744,2000,B
Floor-4-Wing-North-Line-3,1706,2000,A
Floor-1-Wing-North-Line-2,1075,1200,B
Floor-2-Wing-South-Line-3,1871,2000,C
Floor-3-Wing-South-Line-3,1509,1500,A
Floor-2-Wing-North-Line-1,455,500,B
Floor-2-Wing-South-Line-5,1213,1200,A
Floor-3-Wing-South-Line-4,1204,1500,B
Floor-2-Wing-North-Line-2,1090,1200,A
Floor-3-Wing-South-Line-4,1059,1200,B
Floor-5-Wing-South-Line-2,1954,2000,C
Floor-2-Wing-South-Line-2,755,800,B
Floor-1-Wing-South-Line-5,1639,2000,B
Floor-2-Wing-North-Line-1,687,800,A
Floor-3-Wing-North-Line-1,1184,1200,C
Floor-4-Wing-South-Line-2,775,800,C
Floor-1-Wing-South-Line-1,1181,1200,C
Floor-4-Wing-North-Line-5,1840,2000,C
Floor-2-Wing-North-Line-4,1259,1500,B
Floor-5-Wing-North-Line-2,476,500,B
Floor-5-Wing-North-Line-1,1069,1200,B
Floor-1-Wing-North-Line-3,789,800,B
Floor-5-Wing-North-Line-1,1019,1200,C
Floor-1-Wing-South-Line-1,1371,1500,B
Floor-2-Wing-South-Line-5,1039,1200,C
Floor-3-Wing-North-Line-4,982,1200,B
Floor-2-Wing-North-Line-5,1942,2000,B
Floor-2-Wing-South-Line-3,1031,1200,B
Floor-3-Wing-North-Line-2,1172,1500,A
Floor-2-Wing-North-Line-1,970,1200,A
Floor-1-Wing-North-Line-2,1758,2000,C
Floor-3-Wing-South-Line-5,435,500,A
Floor-5-Wing-North-Line-2,1810,2000,B
Floor-1-Wing-South-Line-4,1113,1200,C
Floor-5-Wing-South-Line-4,406,500,C
Floor-3-Wing-North-Line-1,1051,1200,C
Floor-3-Wing-South-Line-5,1206,1200,B
Floor-2-Wing-South-Line-4,433,500,B
Floor-3-Wing-South-Line-4,1914,2000,C
Floor-2-Wing-South-Line-4,974,1200,B
Floor-3-Wing-North-Line-3,1043,1200,B
Floor-4-Wing-South-Line-1,1482,1500,B
Floor-3-Wing-North-Line-3,1294,1500,C
Floor-4-Wing-North-Line-4,471,500,A
Floor-4-Wing-North-Line-1,1222,1500,B
Floor-4-Wing-South-Line-3,428,500,C
Floor-1-Wing-South-Line-1,810,800,C
Floor-2-Wing-North-Line-4,455,500,B
Floor-2-Wing-North-Line-4,655,800,C
Floor-5-Wing-South-Line-2,718,800,A
Floor-4-Wing-South-Line-2,950,1200,B
Floor-4-Wing-North-Line-3,780,800,C
Floor-3-Wing-North-Line-1,2016,2000,A
Floor-4-Wing-North-Line-2,2016,2000,C
Floor-4-Wing-South-Line-4,972,1200,B
Floor-2-Wing-South-Line-3,803,800,B
Floor-3-Wing-South-Line-2,1985,2000,C
Floor-3-Wing-North-Line-4,1381,1500,A
Floor-3-Wing-North-Line-1,783,800,C
Floor-5-Wing-North-Line-4,418,500,A
Floor-1-Wing-South-Line-4,730,800,C
Floor-3-Wing-South-Line-2,1783,2000,A
Floor-4-Wing-North-Line-2,1967,2000,C
Floor-1-Wing-North-Line-2,1134,1200,B
Floor-5-Wing-South-Line-2,1846,2000,B
Floor-1-Wing-South-Line-1,790,800,A
Floor-4-Wing-North-Line-2,463,500,C
Floor-4-Wing-North-Line-3,1049,1200,C
Floor-4-Wing-North-Line-1,1493,1500,B
Floor-1-Wing-South-Line-5,1317,1500,A
Floor-1-Wing-South-Line-5,1847,2000,A
Floor-5-Wing-North-Line-2,392,500,A
Floor-4-Wing-South-Line-5,472,500,C
Floor-1-Wing-South-Line-3,1825,2000,C
Floor-3-Wing-South-Line-3,659,800,C
Floor-5-Wing-South-Line-2,1633,2000,B
Floor-2-Wing-South-Line-1,1921,2000,A
Floor-1-Wing-North-Line-5,806,800,C
Floor-4-Wing-South-Line-1,442,500,C
Floor-1-Wing-South-Line-1,760,800,B
Floor-2-Wing-South-Line-3,2010,2000,B
Floor-4-Wing-South-Line-2,407,500,C
Floor-1-Wing-South-Line-4,634,800,B
Floor-1-Wing-South-Line-1,1208,1200,C
Floor-4-Wing-South-Line-1,732,800,A
Floor-1-Wing-North-Line-5,406,500,A
Floor-1-Wing-North-Line-2,1458,1500,C
Floor-1-Wing-North-Line-1,1267,1500,B
Floor-5-Wing-North-Line-5,1206,1200,B
Floor-1-Wing-South-Line-3,1452,1500,C
Floor-4-Wing-South-Line-2,1054,1200,C
Floor-4-Wing-South-Line-4,754,800,C
Floor-1-Wing-North-Line-1,397,500,B
Floor-2-Wing-North-Line-2,1701,2000,A
Floor-2-Wing-South-Line-3,632,800,A
Floor-4-Wing-North-Line-4,1425,1500,A
Floor-4-Wing-North-Line-4,1138,1200,B
Floor-2-Wing-North-Line-3,730,800,A
Floor-1-Wing-North-Line-5,1265,1500,B
Floor-1-Wing-North-Line-4,1175,1200,B
Floor-5-Wing-South-Line-1,940,1200,B
Floor-3-Wing-South-Line-5,1182,1200,A
Floor-4-Wing-North-Line-4,658,800,A
Floor-2-Wing-South-Line-5,1407,1500,C
Floor-2-Wing-North-Line-3,1010,1200,C
Floor-1-Wing-South-Line-5,1574,2000,B
Floor-4-Wing-North-Line-1,1351,1500,C
Floor-2-Wing-South-Line-3,754,800,C
Floor-3-Wing-South-Line-3,699,800,B
Floor-1-Wing-North-Line-2,808,800,B
Floor-5-Wing-South-Line-1,397,500,A
Floor-5-Wing-South-Line-3,2018,2000,A
Floor-5-Wing-South-Line-4,1436,1500,C
Floor-5-Wing-North-Line-2,483,500,A
Floor-3-Wing-South-Line-5,969,1200,C
Floor-2-Wing-South-Line-3,1063,1200,B
Floor-4-Wing-North-Line-1,1792,2000,B
Floor-5-Wing-North-Line-5,1221,1500,A
Floor-5-Wing-South-Line-4,798,800,A
Floor-1-Wing-South-Line-5,1216,1200,A
Floor-2-Wing-South-Line-2,1729,2000,B
Floor-2-Wing-South-Line-4,1041,1200,A
Floor-1-Wing-North-Line-2,1300,1500,B
Floor-4-Wing-North-Line-1,1093,1200,C
Floor-4-Wing-North-Line-5,1595,2000,A
Floor-4-Wing-South-Line-3,449,500,C
Floor-5-Wing-North-Line-5,1262,1500,B
Floor-4-Wing-North-Line-3,637,800,B
Floor-4-Wing-South-Line-3,793,800,C
Floor-3-Wing-North-Line-5,1526,1500,B
Floor-4-Wing-North-Line-2,943,1200,B
Floor-2-Wing-South-Line-1,1070,1200,B
Floor-5-Wing-South-Line-3,504,500,C
Floor-2-Wing-South-Line-4,1038,1200,C
Floor-1-Wing-South-Line-3,765,800,C
Floor-4-Wing-South-Line-3,446,500,B
Floor-2-Wing-North-Line-3,751,800,C
Floor-4-Wing-South-Line-5,720,800,B
Floor-2-Wing-North-Line-5,477,500,B
Floor-1-Wing-North-Line-4,633,800,A
Floor-5-Wing-South-Line-5,1320,1500,C
Floor-1-Wing-North-Line-5,1966,2000,A
Floor-1-Wing-North-Line-5,1586,2000,B
Floor-5-Wing-North-Line-3,1184,1200,A
Floor-1-Wing-South-Line-1,781,800,A
Floor-4-Wing-North-Line-3,643,800,B
Floor-5-Wing-South-Line-4,634,800,C
Floor-2-Wing-North-Line-3,721,800,B
Floor-3-Wing-North-Line-3,505,500,A
Floor-2-Wing-North-Line-1,1567,2000,A
Floor-2-Wing-North-Line-3,404,500,B
Floor-1-Wing-North-Line-3,749,800,A
Floor-1-Wing-South-Line-4,1834,2000,A
Floor-2-Wing-North-Line-3,954,1200,A
Floor-4-Wing-North-Line-3,731,800,B
Floor-2-Wing-North-Line-4,1360,1500,C
Floor-4-Wing-South-Line-1,1702,2000,C
Floor-1-Wing-North-Line-5,1598,2000,C
Floor-3-Wing-South-Line-1,637,800,C
Floor-3-Wing-South-Line-3,1007,1200,A
Floor-2-Wing-North-Line-5,1486,1500,B
Floor-5-Wing-South-Line-5,1110,1200,C
Floor-2-Wing-North-Line-4,1185,1200,C
Floor-3-Wing-North-Line-1,1800,2000,B
Floor-4-Wing-South-Line-4,1263,1500,A
Floor-1-Wing-South-Line-3,1925,2000,A
Floor-3-Wing-South-Line-1,696,800,B
Floor-3-Wing-North-Line-3,1982,2000,B
Floor-5-Wing-South-Line-2,1188,1200,C
Floor-2-Wing-North-Line-4,392,500,A
Floor-1-Wing-North-Line-3,1367,1500,A
Floor-2-Wing-North-Line-4,1901,2000,C
Floor-3-Wing-South-Line-5,1213,1200,A
Floor-2-Wing-North-Line-4,397,500,C
Floor-4-Wing-South-Line-1,1827,2000,B
Floor-5-Wing-North-Line-1,1602,2000,A
Floor-2-Wing-North-Line-1,452,500,B
Floor-3-Wing-North-Line-4,1648,2000,C
Floor-2-Wing-North-Line-2,395,500,B
Floor-3-Wing-South-Line-2,409,500,B
Floor-1-Wing-North-Line-5,1864,2000,A
Floor-2-Wing-South-Line-3,413,500,B
Floor-4-Wing-South-Line-2,758,800,C
Floor-4-Wing-South-Line-3,1560,2000,B
Floor-5-Wing-South-Line-5,1617,2000,A
Floor-4-Wing-South-Line-5,1226,1500,A
Floor-5-Wing-South-Line-2,1284,1500,B
Floor-2-Wing-North-Line-3,1856,2000,A
Floor-3-Wing-South-Line-4,497,500,A
Floor-1-Wing-North-Line-3,478,500,B
Floor-2-Wing-North-Line-4,1105,1200,B
Floor-3-Wing-North-Line-3,632,800,B
Floor-3-Wing-North-Line-2,401,500,C
Floor-2-Wing-North-Line-3,428,500,B
Floor-4-Wing-North-Line-1,1254,1500,C
Floor-2-Wing-South-Line-2,1237,1500,C
Floor-3-Wing-North-Line-5,422,500,B
Floor-4-Wing-South-Line-2,495,500,B
Floor-2-Wing-North-Line-1,1224,1500,C
Floor-1-Wing-North-Line-1,1763,2000,B
Floor-3-Wing-North-Line-2,415,500,C
Floor-4-Wing-South-Line-2,703,800,B
Floor-1-Wing-South-Line-2,755,800,A
Floor-2-Wing-North-Line-1,1321,1500,A
Floor-5-Wing-North-Line-1,496,500,C
Floor-2-Wing-North-Line-5,1188,1200,C
Floor-1-Wing-South-Line-2,1063,1200,C
Floor-3-Wing-North-Line-4,699,800,B
Floor-3-Wing-North-Line-2,1231,1500,C
Floor-1-Wing-North-Line-2,451,500,A
Floor-2-Wing-North-Line-3,1630,2000,C
Floor-1-Wing-North-Line-3,483,500,B
Floor-5-Wing-North-Line-5,668,800,C
Floor-4-Wing-South-Line-5,1052,1200,C
Floor-3-Wing-South-Line-3,1680,2000,A
Floor-3-Wing-South-Line-4,410,500,B
Floor-3-Wing-North-Line-1,1235,1500,C
Floor-1-Wing-North-Line-2,1342,1500,A
Floor-1-Wing-South-Line-2,476,500,B
Floor-2-Wing-South-Line-3,1019,1200,A
Floor-3-Wing-South-Line-3,1155,1200,A
Floor-4-Wing-North-Line-5,780,800,C
Floor-1-Wing-South-Line-1,656,800,B
Floor-4-Wing-South-Line-3,1188,1200,C
Floor-5-Wing-North-Line-5,1507,1500,A
Floor-4-Wing-South-Line-4,1800,2000,B
Floor-2-Wing-South-Line-5,1117,1200,C
Floor-2-Wing-South-Line-4,734,800,C
Floor-2-Wing-North-Line-1,1248,1500,A
Floor-2-Wing-North-Line-4,458,500,A
Floor-5-Wing-North-Line-2,1101,1200,C
Floor-2-Wing-North-Line-4,1635,2000,B
Floor-3-Wing-South-Line-5,1211,1200,A
Floor-2-Wing-North-Line-5,1352,1500,C
Floor-5-Wing-South-Line-1,1521,1500,B
Floor-2-Wing-South-Line-2,1173,1200,B
Floor-5-Wing-South-Line-5,1384,1500,B
Floor-1-Wing-North-Line-4,1275,1500,C
Floor-3-Wing-North-Line-3,1886,2000,C
Floor-3-Wing-South-Line-2,645,800,C
Floor-1-Wing-South-Line-3,1028,1200,C
Floor-1-Wing-South-Line-1,495,500,A
Floor-4-Wing-South-Line-4,1377,1500,B
Floor-4-Wing-South-Line-4,491,500,B
Floor-4-Wing-South-Line-1,1494,1500,A
Floor-1-Wing-North-Line-4,961,1200,B
Floor-4-Wing-North-Line-5,1760,2000,B
Floor-4-Wing-North-Line-2,946,1200,A
Floor-1-Wing-South-Line-2,774,800,B
Floor-4-Wing-South-Line-1,988,1200,B
Floor-5-Wing-North-Line-2,713,800,B
Floor-3-Wing-North-Line-4,1270,1500,B
Floor-5-Wing-South-Line-3,1771,2000,A
Floor-1-Wing-South-Line-1,737,800,A
Floor-5-Wing-North-Line-4,2014,2000,C
Floor-1-Wing-South-Line-2,1071,1200,B
Floor-1-Wing-North-Line-2,766,800,A
Floor-4-Wing-North-Line-3,1338,1500,A
Floor-1-Wing-North-Line-3,1977,2000,A
Floor-1-Wing-North-Line-2,722,800,C
Floor-1-Wing-North-Line-3,417,500,B
Floor-5-Wing-South-Line-4,1248,1500,A
Floor-5-Wing-North-Line-4,1990,2000,B
Floor-2-Wing-North-Line-5,690,800,B
Floor-5-Wing-South-Line-3,404,500,C
Floor-2-Wing-North-Line-1,474,500,C
Floor-3-Wing-North-Line-3,1165,1200,A
Floor-3-Wing-North-Line-4,1321,1500,C
Floor-2-Wing-South-Line-4,714,800,B
Floor-5-Wing-North-Line-2,780,800,B
Floor-3-Wing-North-Line-2,395,500,B
Floor-5-Wing-North-Line-2,1261,1500,A
Floor-4-Wing-South-Line-1,1639,2000,A
Floor-2-Wing-North-Line-4,1221,1500,B
Floor-3-Wing-South-Line-3,1369,1500,C
Floor-1-Wing-South-Line-3,392,500,A
Floor-3-Wing-South-Line-2,1014,1200,B
Floor-3-Wing-North-Line-4,664,800,B
Floor-4-Wing-South-Line-2,1790,2000,C
Floor-5-Wing-South-Line-3,1272,1500,A
Floor-3-Wing-South-Line-2,1995,2000,A
Floor-5-Wing-North-Line-3,1104,1200,B
Floor-3-Wing-North-Line-3,966,1200,C
Floor-5-Wing-North-Line-1,1109,1200,B
Floor-5-Wing-North-Line-5,395,500,A
Floor-4-Wing-North-Line-4,1589,2000,B
Floor-3-Wing-North-Line-4,1023,1200,B
Floor-1-Wing-South-Line-1,1769,2000,A
Floor-3-Wing-North-Line-4,1986,2000,A
Floor-4-Wing-North-Line-5,1435,1500,B
Floor-2-Wing-South-Line-4,1503,1500,C
Floor-3-Wing-North-Line-1,1286,1500,B
Floor-4-Wing-North-Line-5,1052,1200,B
Floor-4-Wing-North-Line-5,471,500,C
Floor-2-Wing-North-Line-3,472,500,C
Floor-4-Wing-North-Line-4,1142,1200,C
Floor-4-Wing-South-Line-1,1048,1200,A
Floor-4-Wing-North-Line-4,1285,1500,B
Floor-2-Wing-North-Line-3,1782,2000,B
Floor-3-Wing-North-Line-2,1158,1200,A
Floor-3-Wing-South-Line-5,1467,1500,A
Floor-5-Wing-South-Line-3,1587,2000,A
Floor-1-Wing-North-Line-3,427,500,B
Floor-2-Wing-North-Line-5,1217,1200,C
Floor-3-Wing-South-Line-4,2018,2000,A
Floor-5-Wing-South-Line-4,1293,1500,C
Floor-1-Wing-South-Line-1,1704,2000,A
Floor-2-Wing-North-Line-4,671,800,C
Floor-5-Wing-South-Line-4,1344,1500,A
Floor-1-Wing-South-Line-5,496,500,A
Floor-5-Wing-South-Line-1,1412,1500,B
Floor-4-Wing-North-Line-3,466,500,B
Floor-2-Wing-South-Line-2,1977,2000,B
Floor-1-Wing-South-Line-4,982,1200,B
Floor-3-Wing-North-Line-3,1793,2000,A
Floor-3-Wing-North-Line-5,728,800,C
Floor-4-Wing-South-Line-3,1652,2000,B
Floor-5-Wing-North-Line-5,734,800,B
Floor-3-Wing-South-Line-4,1665,2000,A
Floor-5-Wing-South-Line-2,478,500,A
Floor-2-Wing-South-Line-1,1233,1500,C
Floor-5-Wing-South-Line-1,631,800,A
Floor-4-Wing-North-Line-3,1179,1500,A
Floor-5-Wing-South-Line-1,794,800,B
Floor-2-Wing-South-Line-4,1179,1500,B
Floor-4-Wing-North-Line-2,457,500,A
Floor-3-Wing-North-Line-2,1160,1200,A
Floor-2-Wing-North-Line-1,1725,2000,C
Floor-1-Wing-South-Line-1,425,500,A
Floor-5-Wing-North-Line-1,1858,2000,B
Floor-4-Wing-South-Line-2,1110,1200,B
Floor-1-Wing-South-Line-4,639,800,B
Floor-5-Wing-North-Line-3,1747,2000,A
Floor-3-Wing-North-Line-5,1612,2000,B
Floor-3-Wing-South-Line-1,808,800,C
Floor-5-Wing-North-Line-5,1903,2000,C
Floor-1-Wing-North-Line-4,461,500,C
Floor-1-Wing-North-Line-3,1700,2000,C
Floor-1-Wing-North-Line-2,1822,2000,A
Floor-1-Wing-North-Line-4,689,800,A
Floor-3-Wing-North-Line-4,1240,1500,B
Floor-3-Wing-North-Line-3,432,500,A
Floor-2-Wing-North-Line-3,737,800,A
Floor-4-Wing-South-Line-2,1274,1500,B
Floor-4-Wing-South-Line-3,807,800,A
Floor-1-Wing-North-Line-2,722,800,B
Floor-2-Wing-North-Line-3,1112,1200,C
Floor-1-Wing-South-Line-5,1461,1500,C
Floor-5-Wing-South-Line-1,1097,1200,A
Floor-2-Wing-North-Line-2,404,500,B
Floor-5-Wing-South-Line-2,1792,2000,B
Floor-3-Wing-South-Line-2,783,800,A
Floor-5-Wing-North-Line-1,490,500,C
Floor-5-Wing-North-Line-5,801,800,A
Floor-1-Wing-South-Line-1,704,800,B
Floor-3-Wing-South-Line-1,1281,1500,C
Floor-5-Wing-South-Line-5,1718,2000,B
Floor-3-Wing-North-Line-2,689,800,B
Floor-4-Wing-North-Line-4,413,500,B
Floor-1-Wing-North-Line-3,1708,2000,B
Floor-3-Wing-North-Line-3,1698,2000,C
Floor-1-Wing-South-Line-4,1961,2000,B
Floor-3-Wing-South-Line-4,1489,1500,A
Floor-3-Wing-North-Line-2,1216,1200,A
Floor-2-Wing-South-Line-4,687,800,B
Floor-1-Wing-South-Line-2,2002,2000,B
Floor-5-Wing-South-Line-4,1871,2000,A
Floor-2-Wing-North-Line-2,1263,1500,C
Floor-5-Wing-North-Line-3,463,500,C
Floor-1-Wing-South-Line-4,1473,1500,C
Floor-5-Wing-North-Line-5,1578,2000,A
Floor-3-Wing-South-Line-5,1005,1200,B
Floor-2-Wing-South-Line-3,415,500,B
Floor-2-Wing-South-Line-4,1338,1500,A
Floor-1-Wing-South-Line-2,1179,1200,C
Floor-3-Wing-North-Line-4,1673,2000,A
Floor-3-Wing-South-Line-4,1209,1200,A
Floor-4-Wing-South-Line-2,403,500,B
Floor-1-Wing-North-Line-2,396,500,C
Floor-5-Wing-North-Line-5,1254,1500,A
